기관 명,모델명,시리얼,불법주정차 감지수,5분이상 주정차 차량 감지수,동작여부,등록일시
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 10:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 10:39:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 10:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 10:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 11:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 11:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 11:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 11:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 11:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 11:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 12:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 12:19:45","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-14 12:39:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 12:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 12:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 12:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 13:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 13:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 13:39:45","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-14 13:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 13:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 13:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 14:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 14:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 14:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 14:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 14:59:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 14:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 15:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 15:19:46","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-14 15:39:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 15:39:45","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-14 15:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 15:59:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 16:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 16:19:45","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-14 16:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 16:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 16:59:45","",""
"금천구","GCHIAS","GCHIAS002","3","0","0Y","2022-03-14 16:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 17:19:45","",""
"금천구","GCHIAS","GCHIAS002","3","0","0Y","2022-03-14 17:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 17:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 17:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 17:59:45","",""
